"ID","Logo","Name","LegalName","Alias","Websites","LinkedIn","Description","GroupID","Siren","NIC","APE","RCS","Creation_Date","VATNumber","Activity","Status","Legal_Form","Lead_Axis","BM_Axis","Location_Axis","Activity_Axis","Structure_Axis","Market_Axis","Address","Billing_Address","ZipCode","City","Country","Signed_By","CSM_By","Accompanied_by","Current_Location","Contacts","Contract_Date","Contract_Type","Contract_Number","Contract_Rate"
"943","","Cdiscount","","","","38727","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"944","","Intermittent du spectacle","","","","1602760","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"945","","ML Capital","","","","929355","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"946","","Converteo","","","","367690","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"947","","Cup of teach","","","","2597764","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"948","","BCG Digital Ventures","","","","3590362","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"949","","MyDrive Solutions Limited","","","","2073206","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"950","","Hallman & Burke","","","","590903","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"951","","BANCO SANTANDER (División de Banca Mayorista Global), Madrid","","","","2873","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"952","","MECALUX S.A., Barcelona","","","","37777","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"953","","INSA Rouen Normandie","","","","69060","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"954","","Qatar University","","","","43068","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"955","","ESIGELEC","","","","718156","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"956","","DATA4 Group","","","","5337493","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"957","","NTT Europe Ltd.","","","","219829","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"958","","NTT Europe","","","","3492","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"959","","Interoute","","","","4378","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"960","","Neuf Telecom (LDCOM Group, SIRIS, Kaptech) - Now SFR","","","","2289","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"961","","Cisco Systems Europe","","","","1063","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"962","","Bilendi","","","","5223831","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"963","","SeLoger.com","","","","318363","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"964","","MIDI:A:14","","","","10555212","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"965","","Le Figaro","","","","18391","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"966","","Sodexo","","","","3402","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"967","","Voyages-sncf.com","","","","13304","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"968","","OuiKnow","","","","9182811","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"969","","Kheolia","","","","2844587","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"970","","AGC Asahi Glass","","","","2930393","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"971","","Pitchy","","","","5049026","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"972","","Lengow","","","","397883","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"973","","Page Personnel - France","","","","339092","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"974","","ADNEOM","","","","54014","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"975","","Verhulst events","","","","267917","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"976","","Colt Technology Services","","","","2712","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"977","","Nortel","","","","1092","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"978","","Julius Communication","","","","22316749","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"979","","Digi International","","","","6245","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"980","","RBS - Ready Business System","","","","518010","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"981","","MEGA International","","","","9015","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"982","","SunGard","","","","1872","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"983","","EDF R&D","","","","4252","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"984","","Bouygues Travaux Publics","","","","1272601","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"985","","Benjamin Media","","","","19040","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"986","","Universal Music Group","","","","3007","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"987","","Allianz Worlwide Partners","","","","2255755","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"988","","Symphony EYC","","","","2855572","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"989","","ELLEGIANCE","","","","2658263","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"990","","Upsale Group","","","","1801608","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"991","","DMS (Direct Marketing Services)","","","","163477","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"992","","Wegener DM","","","","166904","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"993","","Verifone","","","","5005","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"994","","Groupe Casino","","","","355329","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"995","","Auchan","","","","6533","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"996","","Mars & Co.","","","","854430","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"997","","MAN Diesel & Turbo","","","","6422","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"998","","Carlson Wagonlit Travel","","","","2366","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"999","","Deutsche Bank North America","","","","1262","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"2826","","Facebook","","","","10667","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"2827","","Vivaki / AOD France","","","","452421","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"2828","","Viaccess-Orca","","","","2625246","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"2829","","GlobeCast","","","","10916","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"2830","","compuBase","","","","43557","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"2831","","Expat Communication","","","","1936904","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"2832","","INRA Transfert","","","","943481","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"2833","","SRUC","","","","645782","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
"2836","","Galeries Lafayette","","","","13258","","","","","","","1000-01-01","","","0","0","0","","","","","","","","","","0","0","0","","","","1970-01-01","","","0.00"
